Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
2009-07-21,44.120667,39.857826,40.842812,42.066730,48.538654,51.017719
2009-07-22,44.398029,39.918026,40.817844,42.349472,48.247536,50.853405
2009-07-23,45.174690,41.164928,41.782982,43.033566,49.447327,52.078259
2009-07-24,44.888054,41.680882,41.982658,43.143036,50.303047,52.884853
2009-07-27,44.740131,41.792667,42.082493,43.106541,50.303047,52.892330
2009-07-28,44.878822,41.397118,42.057529,43.206863,50.400105,52.137997
2009-07-29,44.749382,40.339386,42.057529,43.070057,50.576538,51.891537
2009-07-30,44.934280,41.474487,42.298813,43.544365,50.594189,52.608521
2009-07-31,44.851067,42.257030,42.423607,43.407536,50.329521,52.123066
2009-08-03,45.563011,43.856503,42.523453,44.146351,50.585361,52.586121
2009-08-04,45.368835,44.123077,42.723122,44.201065,50.603008,52.003574
2009-08-05,45.054482,44.277870,42.382019,44.018661,50.117802,51.607742
2009-08-06,44.721638,43.968304,41.999287,44.036888,49.517906,51.533051
2009-08-07,45.119183,44.492851,42.340412,45.167908,49.985462,52.220150
2009-08-10,44.851067,43.667316,42.165691,44.985504,50.258953,52.406872
2009-08-11,44.370304,43.452343,41.974339,44.620655,50.250130,52.264961
2009-08-12,45.146950,43.951103,41.924412,44.976372,50.391285,52.578655
2009-08-13,45.563011,45.146404,41.990978,45.231762,50.356003,52.459160
2009-08-14,45.091461,44.105888,41.766331,44.693626,50.250130,52.436733
2009-08-17,43.945004,41.818478,41.225533,43.526112,50.206024,51.712296
2009-08-18,44.564461,42.910580,41.508404,43.845364,50.117802,51.824322
2009-08-19,44.795601,43.288940,41.799603,44.283165,50.797081,52.272430
2009-08-20,45.285629,43.581326,42.090805,44.629772,51.105850,52.533833
2009-08-21,45.951309,44.802425,42.590004,45.405075,51.617531,53.489807
2009-08-24,45.858860,44.518665,42.448574,45.259129,51.811615,53.564507
2009-08-25,45.923584,44.080093,42.440239,45.788158,52.040985,53.318035
2009-08-26,45.979050,43.865116,42.523453,45.979710,51.961601,53.332977
2009-08-27,46.163979,43.933899,42.531765,46.089165,51.988060,53.176125
2009-08-28,46.330395,44.372471,42.348736,46.034443,51.591076,53.198532
2009-08-31,45.877354,43.512527,42.365364,45.487164,51.520496,52.548775
2009-09-01,44.934280,42.291420,41.733051,44.793953,50.805920,52.108112
2009-09-02,44.952774,42.678394,41.724724,44.620655,50.735336,51.667484
2009-09-03,45.211655,43.572720,41.932735,45.250004,50.735336,51.824322
2009-09-04,46.016052,44.295071,42.273846,45.824654,51.396980,52.048378
2009-09-08,46.422863,45.146404,42.831280,46.116508,51.247009,52.242554
2009-09-09,46.783432,45.387180,42.939438,46.590809,51.749874,52.242554
2009-09-10,47.430649,46.178322,43.180729,47.156334,52.190968,52.354588
2009-09-11,47.365917,46.401909,43.347122,47.028629,52.270355,52.145458
2009-09-14,47.384415,47.150055,43.388729,47.247532,52.552681,52.899807
2009-09-15,47.634048,48.319553,43.322166,47.429977,52.173321,53.392719
2009-09-16,48.124069,49.317078,43.654964,48.104931,52.464447,54.132111
2009-09-17,48.040859,49.007496,43.663277,47.986351,52.517380,53.878162
2009-09-18,48.114815,48.878517,44.179123,48.177902,52.420341,54.020092
2009-09-21,48.133320,48.551739,43.937843,48.305595,52.693821,53.810959
2009-09-22,48.319374,49.441891,43.980499,48.389690,52.575161,53.741573
2009-09-23,48.134239,48.286068,43.997227,47.777176,51.964138,53.424820
2009-09-24,47.847290,47.225109,43.737961,47.274353,51.822437,53.311699
2009-09-25,47.588108,46.535065,43.612530,46.936089,51.689602,53.130711
2009-09-28,48.384167,47.535625,43.972137,47.612621,52.442314,53.598270
2009-09-29,48.004654,47.587395,44.089214,47.950867,52.415749,53.824543
2009-09-30,48.087955,47.268246,44.181210,47.704037,52.203220,53.304153
2009-10-01,46.662441,45.258488,43.436905,46.826382,51.344250,52.369007
2009-10-02,46.597645,44.861702,43.503803,46.414989,51.131714,51.893867
2009-10-05,47.041965,46.241798,43.779781,46.963509,51.415077,52.580162
2009-10-06,47.958366,47.207859,44.147751,47.658325,51.831287,52.942165
2009-10-07,48.041679,47.570141,44.239742,47.795452,52.008400,52.866753
2009-10-08,48.189789,48.725975,44.691341,48.398838,51.972980,53.017582
2009-10-09,48.837746,48.674221,44.774971,48.471977,52.486607,53.334320
2009-10-12,49.013618,48.863991,44.992409,48.435417,52.699142,53.681252
2009-10-13,49.013618,49.079617,44.825150,48.572552,52.256363,53.372028
2009-10-14,49.717110,50.149185,45.151302,49.221645,52.955936,53.583206
2009-10-15,49.652328,50.330330,45.343662,49.441055,53.265888,54.058327
2009-10-16,49.143215,49.717915,45.310184,49.358784,53.124199,54.141281
2009-10-19,49.569008,50.502842,45.544357,49.898163,53.584686,54.842651
2009-10-20,49.624557,50.045685,45.410553,49.569046,53.026791,54.261948
2009-10-21,49.420910,49.605774,45.276741,48.673111,52.309494,54.246861
2009-10-22,49.735626,50.131943,45.435650,49.249073,52.690277,54.397701
2009-10-23,49.606037,49.053745,44.950592,48.865105,52.158951,53.530418
2009-10-26,49.402393,48.053177,44.482273,48.526844,51.601055,52.821507
2009-10-27,48.893276,47.544270,44.407001,47.786316,51.857861,52.632961
2009-10-28,47.986145,45.655258,43.896870,46.707542,51.043159,52.089962
2009-10-29,48.884014,47.414871,44.641167,47.740620,51.547924,52.587719
2009-10-30,47.643642,45.560371,43.838322,46.634403,50.812920,51.562057
2009-11-02,47.763977,45.974407,44.281559,46.990955,51.105145,51.403683
2009-11-03,47.708443,46.836967,44.139393,47.082371,51.149414,51.350887
2009-11-04,48.041679,46.811085,44.122665,47.237793,51.733898,51.690258
2009-11-05,49.106182,48.113552,45.009140,47.795452,52.601730,52.565063
2009-11-06,49.189495,48.260193,45.151302,48.225136,52.778843,52.406712
2009-11-09,50.235481,49.916298,45.929058,49.175934,53.593529,53.349407
2009-11-10,50.216980,49.847301,46.029411,49.194218,53.868057,53.553024
2009-11-11,50.605740,50.287212,46.288654,49.422771,54.009747,53.432362
2009-11-12,50.328056,49.786915,45.837059,49.038792,53.717518,52.708366
2009-11-13,50.809376,50.175072,46.188305,49.578190,53.797218,53.175961
2009-11-16,51.337021,51.529289,46.765335,50.209003,54.549946,53.877335
2009-11-17,51.651745,52.046822,46.798801,50.007881,54.576500,53.749107
2009-11-18,51.346287,51.796696,46.823879,49.925594,54.753624,53.530418
2009-11-19,50.485413,50.890995,46.447556,49.477608,54.417103,52.813938
2009-11-20,50.207726,50.778854,46.372276,49.313068,54.665058,52.927078
2009-11-23,50.957493,51.046257,46.832233,49.642193,55.205238,53.620911
2009-11-24,50.698311,51.003120,46.874050,49.596474,55.648014,53.809456
2009-11-25,50.818653,51.857063,46.924229,49.971302,56.002243,54.314735
2009-11-27,49.994808,50.528717,46.422455,49.313068,55.435482,53.522865
2009-11-30,50.096634,50.683975,46.246853,49.148506,55.284939,53.877335
2009-12-01,50.781628,51.425781,46.915863,49.788464,55.984528,54.744598
2009-12-02,50.827900,52.202084,47.141674,49.870739,56.135086,55.400723
2009-12-03,50.763107,51.192886,46.715168,49.468487,55.816265,55.468609
2009-12-04,51.262959,50.364819,47.066406,49.907314,55.895969,55.370579
2009-12-07,50.994518,50.425201,46.999508,50.099297,55.842831,55.807983
2009-12-08,50.642773,49.623028,46.506092,49.642193,55.417774,55.679779
2009-12-09,51.087090,50.330330,46.481010,49.651321,55.709995,55.792892
2009-12-10,51.253716,50.364819,46.639896,50.236427,56.303337,56.433929
2009-12-11,51.124119,50.442459,46.765335,50.803253,56.312180,57.354015
2009-12-14,51.661007,51.089382,47.141674,51.141499,56.878933,57.640587
2009-12-15,51.364792,50.925499,46.982777,50.894672,56.852375,57.504852
2009-12-16,51.651745,51.572414,47.024586,50.922092,56.666397,57.338943
2009-12-17,51.050053,50.278572,46.397369,50.327835,56.135086,57.044819
2009-12-18,51.873905,50.390709,46.330467,50.437557,56.338753,57.248440
2009-12-21,52.401524,50.968632,46.664974,51.114079,56.896645,57.512383
2009-12-22,52.753281,51.382652,46.924229,51.196354,57.304008,57.180546
2009-12-23,53.107208,52.395336,47.123074,51.425694,57.227543,57.276459
2009-12-24,53.626030,52.777134,47.257889,51.471569,57.289764,57.657078
2009-12-28,53.690899,52.759792,47.283161,51.526608,57.547596,57.756062
2009-12-29,53.588978,52.560196,47.342129,51.581631,57.449802,57.786514
2009-12-30,53.857655,52.551517,47.300011,51.444038,57.343124,57.756062
2009-12-31,53.311028,51.987488,46.786060,50.902828,56.738556,56.933918
2010-01-04,54.191212,53.705650,47.308434,51.297268,57.503143,57.139435
2010-01-05,54.107834,54.165550,47.586472,51.389000,57.183090,56.545681
2010-01-06,53.727955,55.180843,47.679150,51.306450,57.512032,56.842560
2010-01-07,53.524132,54.877117,47.754971,51.673374,57.734287,56.629417
2010-01-08,53.931793,55.640736,47.578049,51.655025,57.885437,56.583752
2010-01-11,53.672367,55.493229,47.645443,51.645851,58.187710,57.154678
2010-01-12,53.023819,54.417210,47.696014,51.150497,57.743183,56.857796
2010-01-13,53.514858,54.929180,48.033012,51.700886,58.614452,57.482014
2010-01-14,53.922516,54.408531,48.091999,51.618336,59.032284,57.314541
2010-01-15,53.190582,53.827129,47.712852,51.214706,58.721138,56.971962
2010-01-19,53.996639,54.842422,48.041447,51.719234,59.885773,57.664711
2010-01-20,53.209114,53.939938,47.468513,51.333954,59.583492,57.093777
2010-01-21,52.681015,51.432121,46.710228,50.792728,58.294392,56.302082
2010-01-22,50.633430,50.277996,46.288963,50.113914,57.583145,55.175411
2010-01-25,51.022560,50.763943,46.482738,50.141418,57.592041,55.495152
2010-01-26,50.957706,50.199902,46.440620,50.223984,57.432037,55.639778
2010-01-27,51.272717,49.818081,46.600712,50.223984,57.698734,55.320049
2010-01-28,49.845909,48.837509,46.499588,49.857052,57.280891,54.832855
2010-01-29,48.632179,47.509842,46.095181,49.701115,57.058632,54.383736
2010-02-01,49.401173,49.713951,46.449047,50.269871,57.289764,54.817627
2010-02-02,49.836632,49.861469,47.384262,50.811085,58.294392,55.274384
2010-02-03,50.021950,49.462299,47.274738,50.673485,57.840965,54.901375
2010-02-04,48.604397,47.266869,46.002502,49.233265,56.267372,53.485462
2010-02-05,49.141762,48.125954,45.892975,49.178226,56.178478,53.272312
2010-02-08,48.882339,47.258190,45.673897,49.022282,55.929546,52.754646
2010-02-09,49.484573,48.698666,46.373211,49.618546,56.276253,53.234222
2010-02-10,49.299274,48.429672,46.305809,49.499294,56.018444,53.059135
2010-02-11,49.966358,49.540398,46.811340,49.957966,56.427399,53.424541
2010-02-12,50.059006,49.713951,46.836613,49.939621,56.329609,53.234222
2010-02-16,50.790943,51.024273,47.358986,50.746853,56.898586,54.178185
2010-02-17,51.031834,51.154430,47.679150,51.242233,57.325340,54.079220
2010-02-18,51.485828,51.709801,48.049866,51.434868,57.529812,54.406548
2010-02-19,51.448750,51.987488,48.041447,51.655025,57.485371,55.122120
2010-02-22,51.309776,51.900707,47.940338,51.618336,57.440918,54.848095
2010-02-23,50.577850,50.599072,47.729698,51.297268,56.845242,54.406548
2010-02-24,51.059635,50.755280,47.965607,51.902706,57.218651,54.482689
2010-02-25,50.976227,51.058975,47.822372,52.031143,57.209755,54.345661
2010-02-26,51.022560,51.102367,47.721279,52.086174,57.289764,53.995483
2010-03-01,51.689636,52.169712,48.193096,52.774174,57.894321,54.634937
2010-03-02,51.643322,52.933342,48.479561,52.719139,58.187710,54.886143
2010-03-03,51.717445,53.375889,48.656498,52.654919,58.027668,54.878525
2010-03-04,51.930538,53.419281,48.875534,53.058552,57.903198,54.901375
2010-03-05,52.560562,54.425877,49.263126,53.847454,58.552212,55.464714
2010-03-08,52.699535,54.304394,49.153587,53.893326,58.365509,55.563652
2010-03-09,52.940434,54.122169,49.162014,53.911671,58.347725,55.396187
2010-03-10,53.273956,54.148201,49.128315,54.095131,58.472187,55.533203
2010-03-11,53.468536,54.287037,49.246277,54.315289,58.801132,55.677849
2010-03-12,53.496326,54.833721,49.288406,54.480408,58.578876,55.373348
2010-03-15,53.311028,54.399857,49.456905,54.636360,58.818935,55.540840
2010-03-16,53.755749,55.319672,49.718094,55.030811,59.050076,56.142223
2010-03-17,53.987373,55.658108,50.029823,55.205109,59.023403,56.317310
2010-03-18,54.033707,55.050671,50.046665,55.205109,59.396778,56.088913
2010-03-19,53.570457,54.208942,49.945568,54.856522,59.343460,55.982349
2010-03-22,54.042976,54.903149,50.291019,55.507832,59.770199,55.693073
2010-03-23,54.608135,55.658108,50.737556,55.819721,60.054688,55.898613
2010-03-24,54.274609,55.562656,50.316303,55.553707,59.503494,55.403790
2010-03-25,54.320965,54.315369,50.113895,55.873543,59.169952,54.991085
2010-03-26,54.218945,54.767349,50.249393,56.094143,58.822163,55.129414
2010-03-29,54.256050,55.514851,50.393353,56.277962,59.294807,55.775013
2010-03-30,54.506462,55.575684,50.384880,56.360695,59.348324,55.744274
2010-03-31,54.154018,55.254089,49.953007,56.048172,59.143204,55.582870
2010-04-01,54.200390,56.297108,50.300201,56.351494,59.464233,56.190052
2010-04-05,54.858894,57.279293,50.410290,56.976498,59.383976,56.589703
2010-04-06,54.951649,57.470512,50.190109,57.114380,59.276962,57.066216
2010-04-07,54.812515,57.157604,49.868320,56.820240,59.027271,56.582020
2010-04-08,54.840351,57.253208,49.919140,57.298195,58.902431,56.251530
2010-04-09,55.266956,57.435753,50.274780,57.665844,59.134274,56.558945
2010-04-12,55.498837,57.270596,50.435684,57.693417,59.054020,56.804897
2010-04-13,55.656502,57.114151,50.401810,57.932373,59.098606,56.605061
2010-04-14,56.648876,57.626965,50.621990,58.539009,58.947006,56.666557
2010-04-15,56.927109,57.505280,50.681252,58.594154,58.884590,56.628117
2010-04-16,56.175869,56.236267,50.334076,57.913990,58.492210,56.044014
2010-04-19,56.203682,56.036346,50.486496,57.950768,58.902431,56.105507
2010-04-20,56.491211,56.227570,50.782875,58.428715,59.071869,56.751095
2010-04-21,56.713802,56.166744,50.926834,58.603344,58.081974,56.789520
2010-04-22,56.945667,56.566555,50.969177,59.375404,57.359638,57.043148
2010-04-23,57.056950,57.522659,50.960709,59.669544,57.966057,57.465851
2010-04-26,57.001305,57.505280,50.943756,59.807400,57.252628,57.319839
2010-04-27,55.925461,55.653912,49.825996,58.263275,56.664047,56.328377
2010-04-28,56.018211,56.288429,50.088497,58.198933,57.020752,56.797226
2010-04-29,56.528309,56.844700,50.427223,59.145618,57.921452,57.012405
2010-04-30,55.239151,55.653912,49.978416,58.107014,57.297211,57.127708
2010-05-03,56.008942,55.653912,50.359474,59.108856,57.609329,57.942390
2010-05-04,54.376614,53.437489,49.571953,57.711792,57.056427,56.943237
2010-05-05,54.079838,52.959450,49.292500,57.325768,57.092087,56.420616
2010-05-06,52.271305,51.360146,47.861401,55.395603,55.576057,54.837376
2010-05-07,51.037777,50.577873,47.581955,54.338604,54.657524,54.399281
2010-05-10,53.616104,53.350578,49.377182,56.664009,56.191387,56.243858
2010-05-11,53.467724,52.750835,49.334839,56.654808,56.173561,56.359131
2010-05-12,54.729046,54.124149,49.851391,57.445251,56.690800,56.981670
2010-05-13,53.987087,53.620014,49.368713,56.553703,56.209229,56.728043
2010-05-14,53.068905,52.107639,48.708202,55.744873,55.308525,56.174671
2010-05-17,53.170921,51.455746,49.063858,56.112514,55.335293,56.297642
2010-05-18,52.428963,50.725636,48.572727,55.377224,54.880463,55.705864
2010-05-19,52.039440,50.082436,48.437225,54.991192,54.684288,55.114029
2010-05-20,50.165981,47.735638,46.819828,52.978310,52.873951,53.254101
2010-05-21,50.648254,49.187168,47.133156,53.731983,52.963127,53.453930
2010-05-24,50.314369,48.344070,46.769024,53.364346,52.891796,53.000484
2010-05-25,50.240173,49.248020,46.430298,53.686043,52.633175,52.693050
2010-05-26,49.720795,49.004639,46.184731,53.382732,52.410233,52.739162
2010-05-27,51.612804,51.525288,47.310978,55.156631,53.471447,53.776726
2010-05-28,51.130524,50.682171,46.921444,54.770592,53.186081,53.807476
2010-06-01,50.574059,48.769978,46.531921,53.906628,52.588589,52.623882
2010-06-02,51.789024,50.508335,47.310978,55.064720,53.828163,53.646084
2010-06-03,52.410412,49.856449,47.641220,55.331276,54.184879,54.276314
2010-06-04,50.620434,47.631329,46.311749,53.382732,52.410233,52.639259
2010-06-07,49.637318,46.640472,45.964558,52.334927,52.321045,52.762241
2010-06-08,49.646603,47.761723,46.489578,52.665810,52.347809,53.523117
2010-06-09,49.219959,47.779087,46.345623,52.766899,52.151604,53.208000
2010-06-10,50.425659,49.743446,47.454948,54.191544,53.195000,54.576046
2010-06-11,51.056332,50.395340,47.285580,54.320229,53.756817,54.622162
2010-06-14,50.945030,50.091125,47.514206,54.430523,53.846004,54.814293
2010-06-15,52.410412,51.447056,48.200130,55.542660,54.728870,55.974846
2010-06-16,52.605183,51.403595,48.013832,55.147446,54.853710,56.297642
2010-06-17,52.799942,51.134151,48.166264,55.009571,54.889385,56.704990
2010-06-18,52.855598,51.464428,48.064636,54.880898,54.809120,56.804897
2010-06-21,52.354767,51.742580,47.954548,54.301861,54.559429,56.374496
2010-06-22,51.835392,50.490944,47.310978,53.217274,54.042198,55.075642
2010-06-23,51.640640,50.490944,47.378731,53.226482,53.872742,54.491505
2010-06-24,50.688705,49.285213,46.871662,52.062172,53.379108,54.201981
2010-06-25,50.614414,50.026810,46.513721,52.043751,53.701622,54.543514
2010-06-28,50.632988,49.442257,46.777912,51.868736,53.665798,54.885033
2010-06-29,48.710567,47.383255,45.823433,50.109390,52.581726,53.728516
2010-06-30,47.921158,46.711460,45.525166,49.400116,52.169605,53.355934
2010-07-01,47.707554,46.414837,45.652981,49.777771,51.614136,53.177399
2010-07-02,47.605400,46.109470,45.508118,49.280354,51.712692,53.185165
2010-07-06,47.911869,46.240341,45.567772,49.096123,51.864990,53.720741
2010-07-07,49.759998,48.299324,46.752346,50.505463,52.904266,55.381809
2010-07-08,50.001457,49.084534,47.408558,50.910759,53.450779,55.894096
2010-07-09,50.289371,50.157677,47.578999,51.389740,53.594128,56.243393
2010-07-12,50.670120,49.302662,47.621601,51.398945,53.432846,56.398617
2010-07-13,51.413101,50.332169,48.354504,52.559578,53.889786,56.685818
2010-07-14,51.877441,50.140232,48.354504,52.402973,53.916660,56.600441
2010-07-15,51.933163,49.957001,48.465290,52.531937,54.051056,56.973034
2010-07-16,50.465816,48.325500,47.570477,50.929169,52.832596,55.870834
2010-07-19,51.013760,48.369141,47.647175,51.233150,53.029690,56.716858
2010-07-20,51.292362,49.869755,48.431206,52.025322,52.895313,57.252460
2010-07-21,50.595837,49.721439,47.996578,51.094986,52.106880,56.445210
2010-07-22,51.961037,51.361668,48.763565,52.274014,52.527981,57.469772
2010-07-23,52.276802,52.338818,49.181145,53.038559,52.545895,57.516365
2010-07-26,52.638985,52.696533,49.632828,53.692558,53.397018,58.020878
2010-07-27,52.703987,52.138149,49.760651,53.075405,53.388062,58.828136
2010-07-28,52.146778,51.832794,49.343075,52.817493,52.617558,58.393459
